State/Territory,Week_Ending_Date,Data_Collection_Period,State/Territory_WVAL,National_WVAL,Regional_WVAL,WVAL_Category,Coverage
"Nevada","2025-01-11","All Results","14.880468482893184","9.907209406863393","8.569254179582803","High",
"Nevada","2024-09-28","6 Months","1.0348169268086338","1.2074778058326354","1.1163950557015665","Minimal",
"Nevada","2025-02-01","1 Year","13.021042198252875","8.267475906966219","10.828191902553563","High",
"Nevada","2024-11-09","All Results","1.329413287844964","1.5231809717753952","1.4614682315107845","Minimal",
"Nevada","2023-10-28","All Results","3.9476865597733","2.498974325870483","2.0738267391862446","Minimal",
"Nevada","2024-04-27","1 Year","1.080664637850872","1.4494715612057396","1.3811427072092664","Minimal",
"Nevada","2025-01-11","6 Months","14.880468482893184","9.907209406863393","8.569254179582803","High",
"Nevada","2024-07-27","1 Year","1.2018622442057287","1.2356186457814795","1.0903391014648598","Minimal",
"Nevada","2023-11-18","All Results","5.696126131757523","7.556434716750641","6.059677509520139","Low",
"Nevada","2025-02-01","45 Days","13.021042198252875","8.267475906966219","10.828191902553563","High",
"Nevada","2024-05-11","All Results","2.887837501304052","1.4518922057803278","1.4179060345603542","Minimal",
"Nevada","2023-09-16","All Results","2.3360845561345833","1.5393654452144425","1.9140744972154717","Minimal",
"Nevada","2023-07-08","All Results","1.1907943023292484","1.3398682487327878","1.4227760260886428","Minimal",
"Nevada","2024-09-07","All Results","1.190029881082713","1.200549473508577","1.1238517626995455","Minimal",
"Nevada","2024-04-13","1 Year","3.069952434120618","1.8944334461402075","1.6339010539196492","Minimal",
"Nevada","2025-01-18","All Results","11.28918638778955","8.984588455957956","8.558853134436557","Moderate",
"Nevada","2024-08-10","All Results","1.4384066736819876","1.242919949297956","1.0883420130505608","Minimal",
"Nevada","2024-10-19","1 Year","1.4120616426536758","1.2548092298909328","1.244443683483863","Minimal",
"Nevada","2023-05-27","All Results","1.24626916087186","1.379052949432491","1.405761009485819","Minimal",
"Nevada","2024-04-06","All Results","2.7031581779656917","2.135933317118989","1.8469981296042584","Minimal",
"Nevada","2023-11-11","All Results","7.0416535354891865","5.228844851580356","5.070965992887333","Low",
"Nevada","2024-10-12","6 Months","1.3535270102691102","1.1542211171229773","1.0784825897565677","Minimal",
"Nevada","2024-04-20","1 Year","0.9362226568879273","1.5652121545677726","1.453978322969769","Minimal",
"Nevada","2024-12-07","6 Months","9.129024532647868","4.090956539461703","5.190257361760109","Moderate",
"Nevada","2024-03-23","All Results","4.129745374804708","2.505778880814403","2.235981722593549","Low",
"Nevada","2024-12-14","1 Year","11.41217477882839","5.4126318448278585","4.149530274370978","Moderate",
"Nevada","2024-06-08","All Results","1.1441167414652889","1.3410467607374912","1.333959582254787","Minimal",
"Nevada","2024-03-02","1 Year","6.7038839517477955","4.384293955863033","4.179255831335338","Low",
"Nevada","2023-07-15","All Results","2.213061619801095","1.4587763746004656","1.474803324474663","Minimal",
"Nevada","2024-09-07","6 Months","1.190029881082713","1.200549473508577","1.1238517626995455","Minimal",
"Nevada","2023-09-23","All Results","2.996579966104625","1.6379685705049671","1.9324888339591908","Minimal",
"Nevada","2024-11-30","6 Months","5.110254762750037","2.478119700017096","3.1986150994287157","Low",
"Nevada","2024-02-17","All Results","7.901833953100703","5.703167230339917","6.4131978521899935","Low",
"Nevada","2023-06-03","All Results","1.2804200677933548","1.2857997502584706","1.3406912944874088","Minimal",
"Nevada","2024-02-24","All Results","6.125829743775556","5.004470772824632","5.068583592319442","Low",
"Nevada","2024-02-03","All Results","9.352561351225969","6.868853057067891","7.766630688020336","Moderate",
"Nevada","2025-01-25","6 Months","12.947593979435407","8.405897624569947","8.863457109717016","High",
"Nevada","2024-10-26","6 Months","1.6415046629053114","1.1430410765010333","1.2178076863442207","Minimal",
"Nevada","2024-02-10","1 Year","13.223958219231216","6.450413067500842","7.929727767093965","High",
"Nevada","2024-12-21","1 Year","12.239383080664311","6.456566512174676","6.088496678667122","High",
"Nevada","2025-01-25","1 Year","12.947593979435407","8.405897624569947","8.863457109717016","High",
"Nevada","2024-09-28","1 Year","1.0348169268086338","1.2074778058326354","1.1163950557015665","Minimal",
"Nevada","2023-04-08","All Results","6.7980930811823015","2.0331864437715392","2.487527921371967","Low",
"Nevada","2024-07-06","All Results","0.9885556539292415","1.207804023666502","1.1116608740721863","Minimal",
"Nevada","2024-11-16","6 Months","4.045112666118262","1.9018599717541953","2.2186841501419297","Low",
"Nevada","2023-12-02","All Results","7.958967928567671","11.029971455205702","8.655377713720855","Low",
"Nevada","2024-09-14","6 Months","1.4573179273826642","1.1752096114241828","1.1406880045571857","Minimal",
"Nevada","2024-03-09","1 Year","4.763839198496603","3.7738027810447625","4.367609246937711","Low",
"Nevada","2024-03-02","All Results","6.7038839517477955","4.384293955863033","4.179255831335338","Low",
"Nevada","2024-03-16","1 Year","2.9338211000100123","3.146954807263977","3.4550394176773445","Minimal",
"Nevada","2024-08-17","6 Months","1.3554594406160196","1.2125270826227872","1.084457265624935","Minimal",
"Nevada","2024-12-14","All Results","11.41217477882839","5.4126318448278585","4.149530274370978","Moderate",
"Nevada","2024-08-24","1 Year","1.1923613287743329","1.2673298696842639","1.0931915860062658","Minimal",
"Nevada","2023-04-01","All Results","3.636525853867854","2.182743344784873","2.4103831784612115","Minimal",
"Nevada","2023-05-06","All Results","2.4072723433309666","1.3454636598572922","1.4979210105440388","Minimal",
"Nevada","2024-06-01","All Results","1.4112179133758191","1.2894717665960558","1.1998703554049492","Minimal",
"Nevada","2024-01-06","All Results","17.13022833856464","14.534456979783815","15.877944314524704","High",
"Nevada","2024-08-17","All Results","1.3554594406160196","1.2125270826227872","1.084457265624935","Minimal",
"Nevada","2024-06-22","1 Year","1.1647986364240943","1.2143114686462066","1.1950068284528004","Minimal",
"Nevada","2024-11-09","1 Year","1.329413287844964","1.5231809717753952","1.4614682315107845","Minimal",
"Nevada","2023-12-23","All Results","11.692337877724745","11.173172302378303","11.1955488843259","Moderate",
"Nevada","2024-08-24","All Results","1.1923613287743329","1.2673298696842639","1.0931915860062658","Minimal",
"Nevada","2024-04-20","All Results","0.9362226568879273","1.5652121545677726","1.453978322969769","Minimal",
"Nevada","2024-02-17","1 Year","7.901833953100703","5.703167230339917","6.4131978521899935","Low",
"Nevada","2024-08-03","All Results","0.9318696204535927","1.2117774856178687","1.1175196309181836","Minimal",
"Nevada","2024-10-19","6 Months","1.4120616426536758","1.2548092298909328","1.244443683483863","Minimal",
"Nevada","2024-12-28","1 Year","12.368220104317867","6.471747131416667","6.064849478320982","High",
"Nevada","2024-08-31","1 Year","1.2058946277318925","1.223386760856302","1.120385113188307","Minimal",
"Nevada","2024-11-09","6 Months","1.329413287844964","1.5231809717753952","1.4614682315107845","Minimal",
"Nevada","2024-09-14","1 Year","1.4573179273826642","1.1752096114241828","1.1406880045571857","Minimal",
"Nevada","2023-10-14","All Results","3.149909437938444","1.6920754581433062","1.6721421955845137","Minimal",
"Nevada","2023-05-13","All Results","1.1573325313985634","1.4760473812022687","1.448197252511783","Minimal",
"Nevada","2024-05-11","1 Year","2.887837501304052","1.4518922057803278","1.4179060345603542","Minimal",
"Nevada","2023-12-09","All Results","11.445390734779098","11.113319727711545","9.753342876748423","Moderate",
"Nevada","2024-07-06","1 Year","0.9885556539292415","1.207804023666502","1.1116608740721863","Minimal",
"Nevada","2024-11-23","6 Months","3.013285780623368","2.3428102320469266","2.8134945847268638","Minimal",
"Nevada","2024-05-18","1 Year","3.0244843949456275","1.3958032796591708","1.3480192731370888","Minimal",
"Nevada","2024-02-10","All Results","13.223958219231216","6.450413067500842","7.929727767093965","High",
"Nevada","2023-06-10","All Results","1.4779848482671476","1.4553956613142738","1.369314396995665","Minimal",
"Nevada","2024-12-21","All Results","12.239383080664311","6.456566512174676","6.088496678667122","High",
"Nevada","2024-05-25","1 Year","2.2893968552013004","1.3446766387983387","1.2815214524947711","Minimal",
"Nevada","2024-07-13","All Results","1.4625087758711581","1.250745200098183","1.11220159475321","Minimal",
"Nevada","2023-08-12","All Results","1.1837046773450133","1.4537640635832405","1.451353953711997","Minimal",
"Nevada","2025-01-04","1 Year","12.835092986769292","10.114488564688504","8.117515163448527","High",
"Nevada","2025-02-01","6 Months","13.021042198252875","8.267475906966219","10.828191902553563","High",
"Nevada","2023-10-07","All Results","1.2559394402798474","1.8071145795982382","1.6727548960006702","Minimal",
"Nevada","2024-05-04","All Results","1.182808107918787","1.4616134182268445","1.4308040248293736","Minimal",
"Nevada","2024-10-12","All Results","1.3535270102691102","1.1542211171229773","1.0784825897565677","Minimal",
"Nevada","2025-01-11","45 Days","14.880468482893184","9.907209406863393","8.569254179582803","High",
"Nevada","2024-12-28","All Results","12.368220104317867","6.471747131416667","6.064849478320982","High",
"Nevada","2023-12-16","All Results","11.505755872235259","11.753298534020022","11.361447046562144","Moderate",
"Nevada","2024-03-30","All Results","4.521269456638282","2.3242541613746592","2.0049653068415587","Low",
"Nevada","2023-04-15","All Results","1.105015844204576","1.7763482657716354","2.198077567080336","Minimal",
"Nevada","2024-12-21","6 Months","12.239383080664311","6.456566512174676","6.088496678667122","High",
"Nevada","2024-12-14","6 Months","11.41217477882839","5.4126318448278585","4.149530274370978","Moderate",
"Nevada","2024-11-23","All Results","3.013285780623368","2.3428102320469266","2.8134945847268638","Minimal",
"Nevada","2023-04-22","All Results","1.0146151316025638","1.500029705227049","1.614536713669123","Minimal",
"Nevada","2024-01-20","All Results","21.905798292714696","8.578529805840017","10.242591760750182","Very High",
"Nevada","2024-12-28","45 Days","12.368220104317867","6.471747131416667","6.064849478320982","High",
"Nevada","2023-10-21","All Results","1.7098544896551964","1.9608616073588698","1.7660285653469525","Minimal",
"Nevada","2024-08-31","6 Months","1.2058946277318925","1.223386760856302","1.120385113188307","Minimal",
"Nevada","2024-10-05","All Results","0.8426194344338318","1.2359243011851502","1.0487252511144496","Minimal",
"Nevada","2024-10-19","All Results","1.4120616426536758","1.2548092298909328","1.244443683483863","Minimal",
"Nevada","2024-11-02","1 Year","2.3562176177634098","1.2608820938434817","1.3507576791110776","Minimal",
"Nevada","2023-07-29","All Results","1.3959000090594558","1.3848952526366276","1.466030396807063","Minimal",
"Nevada","2023-07-01","All Results","1.4448558618226552","1.3484125202458035","1.3706606429379926","Minimal",
"Nevada","2024-12-07","All Results","9.129024532647868","4.090956539461703","5.190257361760109","Moderate",
"Nevada","2024-03-23","1 Year","4.129745374804708","2.505778880814403","2.235981722593549","Low",
"Nevada","2024-08-03","1 Year","0.9318696204535927","1.2117774856178687","1.1175196309181836","Minimal",
"Nevada","2025-01-25","All Results","12.947593979435407","8.405897624569947","8.863457109717016","High",
"Nevada","2024-12-28","6 Months","12.368220104317867","6.471747131416667","6.064849478320982","High",
"Nevada","2024-06-15","1 Year","1.2080072194225173","1.23456863855318","1.1761114317025432","Minimal",
"Nevada","2024-07-20","All Results","1.1316833229126033","1.246469827075243","1.1200788976625318","Minimal",
"Nevada","2024-10-05","6 Months","0.8426194344338318","1.2359243011851502","1.0487252511144496","Minimal",
"Nevada","2024-06-29","1 Year","1.372693681472718","1.2772811286547057","1.2006836253457198","Minimal",
"Nevada","2024-02-03","1 Year","9.352561351225969","6.868853057067891","7.766630688020336","Moderate",
"Nevada","2024-08-10","1 Year","1.4384066736819876","1.242919949297956","1.0883420130505608","Minimal",
"Nevada","2024-02-24","1 Year","6.125829743775556","5.004470772824632","5.068583592319442","Low",
"Nevada","2023-06-17","All Results","2.2354980158911006","1.3433609953692134","1.4002519430855527","Minimal",
"Nevada","2023-09-09","All Results","1.969786651148495","1.5324862841893818","1.6311765369988371","Minimal",
"Nevada","2024-08-10","6 Months","1.4384066736819876","1.242919949297956","1.0883420130505608","Minimal",
"Nevada","2025-02-01","All Results","13.021042198252875","8.267475906966219","10.828191902553563","High",
"Nevada","2025-01-04","6 Months","12.835092986769292","10.114488564688504","8.117515163448527","High",
"Nevada","2024-06-29","All Results","1.372693681472718","1.2772811286547057","1.2006836253457198","Minimal",
"Nevada","2024-01-13","All Results","17.13463457930043","11.50486881812913","13.232915497407246","High",
"Nevada","2024-09-28","All Results","1.0348169268086338","1.2074778058326354","1.1163950557015665","Minimal",
"Nevada","2024-11-30","1 Year","5.110254762750037","2.478119700017096","3.1986150994287157","Low",
"Nevada","2024-04-13","All Results","3.069952434120618","1.8944334461402075","1.6339010539196492","Minimal",
"Nevada","2023-11-25","All Results","9.92960168969247","8.356403297506384","6.758718226930474","Moderate",
"Nevada","2024-09-14","All Results","1.4573179273826642","1.1752096114241828","1.1406880045571857","Minimal",
"Nevada","2024-10-12","1 Year","1.3535270102691102","1.1542211171229773","1.0784825897565677","Minimal",
"Nevada","2025-01-25","45 Days","12.947593979435407","8.405897624569947","8.863457109717016","High",
"Nevada","2024-07-27","All Results","1.2018622442057287","1.2356186457814795","1.0903391014648598","Minimal",
"Nevada","2023-08-05","All Results","1.2179324514362861","1.3535608700342519","1.494409268216553","Minimal",
"Nevada","2024-06-22","All Results","1.1647986364240943","1.2143114686462066","1.1950068284528004","Minimal",
"Nevada","2023-08-19","All Results","1.5656761544357192","1.4869955190100288","1.4821986742590003","Minimal",
"Nevada","2024-11-02","6 Months","2.3562176177634098","1.2608820938434817","1.3507576791110776","Minimal",
"Nevada","2024-09-21","All Results","0.9535054926528772","1.1277795181213868","1.0605720521484083","Minimal",
