"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"New Hampshire"	"33"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	48	85385	56.2
	"New Hampshire"	"33"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	56	82372	68.0
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	14	91868	Unreliable
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	11	95151	Unreliable
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	13	97444	Unreliable
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	11	99578	Unreliable
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	12	101782	Unreliable
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	17	103293	Unreliable
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	13	104860	Unreliable
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	19	105689	Unreliable
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	15	106028	Unreliable
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	10	83406	Unreliable
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	13	89929	Unreliable
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	14	92994	Unreliable
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	24	94890	25.3
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	25	96720	25.8
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	32	98600	32.5
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	36	99921	36.0
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	29	100980	28.7
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	28	101615	27.6
	"New Hampshire"	"33"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	33	101777	32.4
	"New Hampshire"	"33"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	12	69274	Unreliable
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	13	97894	Unreliable
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	11	366625	Unreliable
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	18	381172	Unreliable
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	13	386310	Unreliable
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	11	392409	Unreliable
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	19	394193	Unreliable
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	15	393641	Unreliable
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	17	394555	Unreliable
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	36	395880	9.1
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	19	397310	Unreliable
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	21	395130	5.3
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	38	391877	9.7
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	37	393097	9.4
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	48	384883	12.5
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	35	380049	9.2
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	30	376154	8.0
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	11	109625	Unreliable
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	11	107307	Unreliable
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	19	103264	Unreliable
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	14	100733	Unreliable
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	25	384556	6.5
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	39	386139	10.1
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	30	393071	7.6
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	39	398284	9.8
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	43	404485	10.6
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	23	410695	5.6
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	37	416829	8.9
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	37	421945	8.8
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	25	424121	5.9
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	46	425626	10.8
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	12	426913	Unreliable
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	36	427413	8.4
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	54	426357	12.7
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	58	426372	13.6
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	62	425193	14.6
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	70	424713	16.5
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	79	420108	18.8
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	105	417076	25.2
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	132	414349	31.9
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	121	404219	29.9
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	77	398323	19.3
	"New Jersey"	"34"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	96	394142	24.4
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	10	96994	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"2016"	"2016"	15	103165	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"2017"	"2017"	19	104508	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"2018"	"2018"	16	104536	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	30	106031	28.3
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"2020 "	"2020"	29	107547	27.0
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	16	441494	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	14	427134	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	23	417037	5.5
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	17	407926	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	13	398929	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	18	389324	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	14	380720	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	13	376807	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	16	378005	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	16	382956	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	25	385708	6.5
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	35	387505	9.0
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	45	387856	11.6
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	40	388144	10.3
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	52	388104	13.4
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	83	388139	21.4
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	114	387777	29.4
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	159	383972	41.4
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	160	383326	41.7
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	136	383788	35.4
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	10	71840	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2017"	"2017"	11	74092	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2020 "	"2020"	14	68415	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	16	91989	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	18	89299	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	14	88065	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	13	86895	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	11	86577	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	11	89701	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	11	91177	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	11	96317	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	17	100520	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	31	103368	30.0
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	59	104745	56.3
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	59	106489	55.4
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	70	109367	64.0
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	55	458573	12.0
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	65	447723	14.5
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	74	434063	17.0
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	83	426138	19.5
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	84	419098	20.0
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	56	410700	13.6
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	99	402437	24.6
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	64	394622	16.2
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	61	392421	15.5
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	59	393787	15.0
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	13	394946	Unreliable
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	57	396346	14.4
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	80	402329	19.9
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	112	405686	27.6
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	132	408452	32.3
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	152	410359	37.0
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	189	410845	46.0
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	333	410079	81.2
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	392	410840	95.4
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	514	406055	126.6
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	454	405084	112.1
	"New Jersey"	"34"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	424	403970	105.0
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"1999"	"1999"	12	107050	Unreliable
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2000"	"2000"	13	107937	Unreliable
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2001"	"2001"	24	109895	21.8
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2002"	"2002"	24	110653	21.7
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2003"	"2003"	20	110738	18.1
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	14	110711	Unreliable
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	26	110375	23.6
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2006"	"2006"	14	110075	Unreliable
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2007"	"2007"	12	108750	Unreliable
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2010"	"2010"	11	103524	Unreliable
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2016"	"2016"	16	98067	Unreliable
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2017"	"2017"	18	98639	Unreliable
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2018"	"2018"	28	96908	28.9
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	30	96566	31.1
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2020 "	"2020"	21	97365	21.6
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	25	568115	4.4
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	27	567373	4.8
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	28	564585	5.0
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	46	558553	8.2
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	33	549424	6.0
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	23	537640	4.3
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	38	526262	7.2
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	33	513707	6.4
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	26	497822	5.2
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	27	481153	5.6
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	29	452755	6.4
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	29	437481	6.6
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	47	427199	11.0
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	42	416774	10.1
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	52	409739	12.7
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	41	402281	10.2
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	66	393762	16.8
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	99	394067	25.1
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	137	389635	35.2
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	111	388549	28.6
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	122	388571	31.4
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2020 "	"2020"	11	77939	Unreliable
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	34	93932	36.2
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	32	95110	33.6
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	28	96480	29.0
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	50	96631	51.7
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	28	96544	29.0
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	22	96211	22.9
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	37	95616	38.7
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	32	95229	33.6
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	25	94313	26.5
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	11	92576	Unreliable
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	10	89531	Unreliable
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	17	87734	Unreliable
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	17	86888	Unreliable
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	11	87733	Unreliable
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	15	88040	Unreliable
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	20	87525	22.9
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	29	87916	33.0
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	62	87587	70.8
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	56	87819	63.8
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	64	88990	71.9
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	112	564199	19.9
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	99	562664	17.6
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	106	559652	18.9
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	126	552436	22.8
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	115	542295	21.2
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	79	531008	14.9
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	95	519361	18.3
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	76	505699	15.0
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	93	488941	19.0
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	68	473024	14.4
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	65	446110	14.6
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	76	433331	17.5
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	100	425149	23.5
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	93	416897	22.3
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	100	410301	24.4
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	140	404339	34.6
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	214	397365	53.9
	"New Jersey"	"34"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	293	398447	73.5
